Nom_Entreprise,Ticker,Ticker_Yahoo_Finance,Ponderation,Secteur_Activite,Nom_Indice,Ticker_Indice_Yahoo,Pays,Place_Boursiere,Nombres_Entreprises,Capitalisation_Boursiere
ARGENX SE,ARGX,ARGX.BR,9.94,Healthcare,BEL 20,^BFX,Netherlands,BRU,19,32822638592.0
ACKERMANS V.HAAREN,ACKB,ACKB.BR,1.94,Industrials,BEL 20,^BFX,Belgium,BRU,19,6408990720.0
SOLVAY,SOLB,SOLB.BR,1.09,Basic Materials,BEL 20,^BFX,Belgium,BRU,19,3607098368.0
PROXIMUS,PROX,PROX.BR,0.66,Communication Services,BEL 20,^BFX,Belgium,BRU,19,2180938240.0
AEDIFICA,AED,AED.BR,0.9,Real Estate,BEL 20,^BFX,Belgium,BRU,19,2957172224.0
AGEAS,AGS,AGS.BR,2.99,Financial Services,BEL 20,^BFX,Belgium,BRU,19,9870989312.0
WAREHOUSES DE PAUW,WDP,WDP.BR,1.49,Real Estate,BEL 20,^BFX,Belgium,BRU,19,4914480640.0
UMICORE,UMI,UMI.BR,0.65,Industrials,BEL 20,^BFX,Belgium,BRU,19,2133066368.0
GBL,GBLB,GBLB.BR,2.53,Financial Services,BEL 20,^BFX,Belgium,BRU,19,8362183168.0
KBC,KBC,KBC.BR,10.25,Financial Services,BEL 20,^BFX,Belgium,BRU,19,33853515776.0
Colruyt Group N.V.,COLR,COLR.BR,1.43,Consumer Defensive,BEL 20,^BFX,Belgium,BRU,19,4709817856.0
SOFINA,SOF,SOF.BR,2.32,Financial Services,BEL 20,^BFX,Belgium,BRU,19,7653965824.0
UCB,UCB,UCB.BR,10.3,Healthcare,BEL 20,^BFX,Belgium,BRU,19,34016694272.0
BARCO,BAR,BAR.BR,0.33,Technology,BEL 20,^BFX,Belgium,BRU,19,1077399168.0
APERAM,APAM,APAM.AS,0.7,Basic Materials,BEL 20,^BFX,Luxembourg,AMS,19,2322089216.0
Neste Corporation,NESTE,NESTE.HE,2.81,Energy,OMX Helsinki 25,^OMXH25,Finland,HEL,25,6791029760.0
TietoEVRY Corporation,TIETO,TIETO.HE,0.95,Technology,OMX Helsinki 25,^OMXH25,Finland,HEL,25,2301928960.0
Kojamo Plc,KOJAMO,KOJAMO.HE,0.85,Real Estate,OMX Helsinki 25,^OMXH25,Finland,HEL,25,2045116544.0
KONE Corporation,KNEBV,KNEBV.HE,11.43,Industrials,OMX Helsinki 25,^OMXH25,Finland,HEL,25,27610802176.0
UPM-Kymmene Corporation,UPM,UPM.HE,5.99,Basic Materials,OMX Helsinki 25,^OMXH25,Finland,HEL,25,14465501184.0
Huhtamäki Oyj,HUH1V,HUH1V.HE,1.51,Consumer Cyclical,OMX Helsinki 25,^OMXH25,Finland,HEL,25,3656158976.0
Elisa Corporation,ELISA,ELISA.HE,3.08,Communication Services,OMX Helsinki 25,^OMXH25,Finland,HEL,25,7446184960.0
Sampo Plc A,SAMPO,SAMPO.HE,9.64,Financial Services,OMX Helsinki 25,^OMXH25,Finland,HEL,25,23284609024.0
Qt Group Oyj,QTCOM,QTCOM.HE,0.83,Technology,OMX Helsinki 25,^OMXH25,Finland,HEL,25,2010982912.0
Stora Enso Oyj R,STERV,STERV.HE,3.2,Basic Materials,OMX Helsinki 25,^OMXH25,Finland,HEL,25,7728288768.0
Metsä Board Oyj B,METSB,METSB.HE,0.59,Consumer Cyclical,OMX Helsinki 25,^OMXH25,Finland,HEL,25,1434352384.0
Orion Corporation B,ORNBV,ORNBV.HE,3.2,Healthcare,OMX Helsinki 25,^OMXH25,Finland,HEL,25,7721614336.0
Wärtsilä Corporation,WRT1V,WRT1V.HE,4.31,Industrials,OMX Helsinki 25,^OMXH25,Finland,HEL,25,10406510592.0
Fortum Corporation,FORTUM,FORTUM.HE,5.74,Utilities,OMX Helsinki 25,^OMXH25,Finland,HEL,25,13871700992.0
Nokian Tyres Plc,TYRES,TYRES.HE,0.38,Consumer Cyclical,OMX Helsinki 25,^OMXH25,Finland,HEL,25,908011840.0
Mandatum Oyj,MANTA,MANTA.HE,1.14,Financial Services,OMX Helsinki 25,^OMXH25,Finland,HEL,25,2761817344.0
Kesko Corporation B,KESKOB,KESKOB.HE,3.1,Consumer Defensive,OMX Helsinki 25,^OMXH25,Finland,HEL,25,7496797696.0
Nordea Bank Abp,NDA-FI,NDA-FI.HE,18.89,Financial Services,OMX Helsinki 25,^OMXH25,Finland,HEL,25,45642833920.0
Metso Oyj,METSO,METSO.HE,3.76,Industrials,OMX Helsinki 25,^OMXH25,Finland,HEL,25,9071903744.0
Cargotec Oyj,CGCBV,CGCBV.HE,1.2,Industrials,OMX Helsinki 25,^OMXH25,Finland,HEL,25,2893821440.0
Kemira Oyj,KEMIRA,KEMIRA.HE,1.41,Basic Materials,OMX Helsinki 25,^OMXH25,Finland,HEL,25,3406813952.0
Konecranes Plc,KCR,KCR.HE,2.25,Industrials,OMX Helsinki 25,^OMXH25,Finland,HEL,25,5426179584.0
Valmet Corporation,VALMT,VALMT.HE,2.11,Industrials,OMX Helsinki 25,^OMXH25,Finland,HEL,25,5092663296.0
Outokumpu Oyj,OUT1V,OUT1V.HE,0.66,Basic Materials,OMX Helsinki 25,^OMXH25,Finland,HEL,25,1590014080.0
DASSAULT SYSTEMES,DSY,DSY.PA,1.98,Technology,CAC 40,^FCHI,France,PAR,40,50690007040.0
THALES,HO,HO.PA,1.99,Industrials,CAC 40,^FCHI,France,PAR,40,50911379456.0
CREDIT AGRICOLE,ACA,ACA.PA,1.94,Financial Services,CAC 40,^FCHI,France,PAR,40,49512767488.0
ENGIE,ENGI,ENGI.PA,1.64,Utilities,CAC 40,^FCHI,France,PAR,40,41880915968.0
ORANGE,ORA,ORA.PA,1.23,Communication Services,CAC 40,^FCHI,France,PAR,40,31485450240.0
SOCIETE GENERALE,GLE,GLE.PA,1.25,Financial Services,CAC 40,^FCHI,France,PAR,40,31977697280.0
LEGRAND,LR,LR.PA,1.09,Industrials,CAC 40,^FCHI,France,PAR,40,27790659584.0
CAPGEMINI,CAP,CAP.PA,0.98,Technology,CAC 40,^FCHI,France,PAR,40,25006327808.0
MICHELIN,ML,ML.PA,0.95,Non disponible,CAC 40,^FCHI,Non disponible,PAR,40,24238002176.0
PUBLICIS GROUPE SA,PUB,PUB.PA,0.91,Communication Services,CAC 40,^FCHI,France,PAR,40,23356088320.0
VEOLIA ENVIRON.,VIE,VIE.PA,0.87,Industrials,CAC 40,^FCHI,France,PAR,40,22286254080.0
STMICROELECTRONICS,STMPA,STMPA.PA,0.8,Technology,CAC 40,^FCHI,Netherlands,PAR,40,20509710336.0
RENAULT,RNO,RNO.PA,0.55,Consumer Cyclical,CAC 40,^FCHI,France,PAR,40,14044549120.0
BOUYGUES,EN,EN.PA,0.52,Industrials,CAC 40,^FCHI,France,PAR,40,13388268544.0
BUREAU VERITAS,BVI,BVI.PA,0.5,Industrials,CAC 40,^FCHI,France,PAR,40,12758284288.0
UNIBAIL-RODAMCO-WESTFIELD,URW,URW.PA,0.42,Real Estate,CAC 40,^FCHI,France,PAR,40,10865858560.0
ACCOR,AC,AC.PA,0.43,Consumer Cyclical,CAC 40,^FCHI,France,PAR,40,11042296832.0
EUROFINS SCIENT.,ERF,ERF.PA,0.36,Healthcare,CAC 40,^FCHI,Luxembourg,PAR,40,9262397440.0
CARREFOUR,CA,CA.PA,0.33,Consumer Defensive,CAC 40,^FCHI,France,PAR,40,8508631040.0
EDENRED,EDEN,EDEN.PA,0.3,Financial Services,CAC 40,^FCHI,France,PAR,40,7787793920.0
TELEPERFORMANCE,TEP,TEP.PA,0.23,Industrials,CAC 40,^FCHI,France,PAR,40,5773366272.0
Evolution AB,EVO,EVO.ST,1.48,Consumer Cyclical,OMX Stockholm 30,^OMXS30,Sweden,STO,30,163545055232.0
Atlas Copco AB ser. A,ATCO-A,ATCO-A.ST,7.46,Industrials,OMX Stockholm 30,^OMXS30,Sweden,STO,30,825844760576.0
Essity AB ser. B,ESSITY-B,ESSITY-B.ST,1.88,Consumer Defensive,OMX Stockholm 30,^OMXS30,Sweden,STO,30,208072671232.0
Sinch AB,SINCH,SINCH.ST,0.17,Communication Services,OMX Stockholm 30,^OMXS30,Sweden,STO,30,18825154560.0
ASSA ABLOY AB ser. B,ASSA-B,ASSA-B.ST,3.21,Industrials,OMX Stockholm 30,^OMXS30,Sweden,STO,30,355005300736.0
Telia Company AB,TELIA,TELIA.ST,1.28,Communication Services,OMX Stockholm 30,^OMXS30,Sweden,STO,30,141909852160.0
Alfa Laval AB,ALFA,ALFA.ST,1.7,Industrials,OMX Stockholm 30,^OMXS30,Sweden,STO,30,188641984512.0
ABB Ltd,ABB,ABB.ST,9.26,Industrials,OMX Stockholm 30,^OMXS30,Switzerland,STO,30,1025269497856.0
Skandinaviska Enskilda Banken s,SEB-A,SEB-A.ST,3.15,Financial Services,OMX Stockholm 30,^OMXS30,Sweden,STO,30,348297756672.0
Svenska Cellulosa AB SCA ser. B,SCA-B,SCA-B.ST,0.91,Basic Materials,OMX Stockholm 30,^OMXS30,Sweden,STO,30,101118492672.0
Atlas Copco AB ser. B,ATCO-B,ATCO-B.ST,7.5,Industrials,OMX Stockholm 30,^OMXS30,Sweden,STO,30,830130421760.0
Swedbank AB ser A,SWED-A,SWED-A.ST,2.66,Financial Services,OMX Stockholm 30,^OMXS30,Sweden,STO,30,294354649088.0
Tele2 AB ser. B,TEL2-B,TEL2-B.ST,0.81,Communication Services,OMX Stockholm 30,^OMXS30,Sweden,STO,30,90140704768.0
Svenska Handelsbanken ser. A,SHB-A,SHB-A.ST,2.39,Financial Services,OMX Stockholm 30,^OMXS30,Sweden,STO,30,264386035712.0
"Hennes & Mauritz AB, H & M ser.",HM-B,HM-B.ST,1.96,Consumer Cyclical,OMX Stockholm 30,^OMXS30,Sweden,STO,30,216766611456.0
Hexagon AB ser. B,HEXA-B,HEXA-B.ST,2.8,Technology,OMX Stockholm 30,^OMXS30,Sweden,STO,30,310582738944.0
"SKF, AB ser. B",SKF-B,SKF-B.ST,0.95,Industrials,OMX Stockholm 30,^OMXS30,Sweden,STO,30,105049309184.0
"Volvo, AB ser. B",VOLV-B,VOLV-B.ST,5.76,Industrials,OMX Stockholm 30,^OMXS30,Sweden,STO,30,637689921536.0
Boliden AB,BOL,BOL.ST,0.9,Basic Materials,OMX Stockholm 30,^OMXS30,Sweden,STO,30,99324674048.0
Investor AB ser. B,INVE-B,INVE-B.ST,8.52,Financial Services,OMX Stockholm 30,^OMXS30,Sweden,STO,30,943226683392.0
"Ericsson, Telefonab. L M ser. B",ERIC-B,ERIC-B.ST,2.49,Technology,OMX Stockholm 30,^OMXS30,Sweden,STO,30,275459768320.0
Sandvik AB,SAND,SAND.ST,2.64,Industrials,OMX Stockholm 30,^OMXS30,Sweden,STO,30,292021993472.0
Kinnevik AB ser. B,KINV-B,KINV-B.ST,0.19,Financial Services,OMX Stockholm 30,^OMXS30,Sweden,STO,30,21212383232.0
"Electrolux, AB ser. B",ELUX-B,ELUX-B.ST,0.22,Consumer Cyclical,OMX Stockholm 30,^OMXS30,Sweden,STO,30,24699850752.0
NIBE Industrier AB ser. B,NIBE-B,NIBE-B.ST,0.81,Industrials,OMX Stockholm 30,^OMXS30,Sweden,STO,30,90178813952.0
Getinge AB ser. B,GETI-B,GETI-B.ST,0.55,Healthcare,OMX Stockholm 30,^OMXS30,Sweden,STO,30,60874690560.0
Samhällsbyggnadsbo. i Norden A,SBB-B,SBB-B.ST,0.05,Real Estate,OMX Stockholm 30,^OMXS30,Sweden,STO,30,6003506176.0
SAAB AB ser. B,SAAB-B,SAAB-B.ST,1.9,Industrials,OMX Stockholm 30,^OMXS30,Sweden,STO,30,209976737792.0
GENERALI,G,G.MI,6.17,Financial Services,FTSE MIB Index,FTSEMIB.MI,Italy,MIL,40,48028143616.0
STELLANTIS,STLAM,STLAM.MI,4.19,Consumer Cyclical,FTSE MIB Index,FTSEMIB.MI,Netherlands,MIL,40,32634691584.0
LEONARDO,LDO,LDO.MI,3.41,Industrials,FTSE MIB Index,FTSEMIB.MI,Italy,MIL,40,26573744128.0
POSTE ITALIANE,PST,PST.MI,2.72,Industrials,FTSE MIB Index,FTSEMIB.MI,Italy,MIL,40,21179983872.0
TENARIS,TEN,TEN.MI,2.4,Energy,FTSE MIB Index,FTSEMIB.MI,Luxembourg,MIL,40,18663346176.0
STMICROELECTRONICS,STMMI,STMMI.MI,2.63,Technology,FTSE MIB Index,FTSEMIB.MI,Netherlands,MIL,40,20495796224.0
MONCLER,MONC,MONC.MI,2.21,Consumer Cyclical,FTSE MIB Index,FTSEMIB.MI,Italy,MIL,40,17207042048.0
PRYSMIAN,PRY,PRY.MI,2.1,Industrials,FTSE MIB Index,FTSEMIB.MI,Italy,MIL,40,16332368896.0
TERNA,TRN,TRN.MI,2.03,Utilities,FTSE MIB Index,FTSEMIB.MI,Italy,MIL,40,15810030592.0
SNAM,SRG,SRG.MI,1.97,Utilities,FTSE MIB Index,FTSEMIB.MI,Italy,MIL,40,15319289856.0
BANCO BPM,BAMI,BAMI.MI,1.9,Financial Services,FTSE MIB Index,FTSEMIB.MI,Italy,MIL,40,14810354688.0
MEDIOBANCA,MB,MB.MI,1.82,Financial Services,FTSE MIB Index,FTSEMIB.MI,Italy,MIL,40,14188162048.0
FINECOBANK,FBK,FBK.MI,1.48,Financial Services,FTSE MIB Index,FTSEMIB.MI,Italy,MIL,40,11500247040.0
RECORDATI ORD,REC,REC.MI,1.39,Healthcare,FTSE MIB Index,FTSEMIB.MI,Italy,MIL,40,10855429120.0
BPER BANCA,BPE,BPE.MI,1.35,Financial Services,FTSE MIB Index,FTSEMIB.MI,Italy,MIL,40,10495098880.0
BANCA MEDIOLANUM,BMED,BMED.MI,1.32,Financial Services,FTSE MIB Index,FTSEMIB.MI,Italy,MIL,40,10258118656.0
BUZZI,BZU,BZU.MI,1.22,Basic Materials,FTSE MIB Index,FTSEMIB.MI,Italy,MIL,40,9500161024.0
BANCA MONTE PASCHI SIENA,BMPS,BMPS.MI,1.16,Financial Services,FTSE MIB Index,FTSEMIB.MI,Italy,MIL,40,9004263424.0
INWIT,INW,INW.MI,1.14,Real Estate,FTSE MIB Index,FTSEMIB.MI,Italy,MIL,40,8865829888.0
BRUNELLO CUCINELLI,BC,BC.MI,0.96,Consumer Cyclical,FTSE MIB Index,FTSEMIB.MI,Italy,MIL,40,7460910080.0
A2A,A2A,A2A.MI,0.91,Utilities,FTSE MIB Index,FTSEMIB.MI,Italy,MIL,40,7092908032.0
CAMPARI,CPR,CPR.MI,0.93,Consumer Defensive,FTSE MIB Index,FTSEMIB.MI,Italy,MIL,40,7251216384.0
NEXI,NEXI,NEXI.MI,0.82,Technology,FTSE MIB Index,FTSEMIB.MI,Italy,MIL,40,6354831872.0
TELECOM ITALIA,TIT,TIT.MI,0.82,Communication Services,FTSE MIB Index,FTSEMIB.MI,Italy,MIL,40,6378175488.0
PIRELLI & C,PIRC,PIRC.MI,0.75,Consumer Cyclical,FTSE MIB Index,FTSEMIB.MI,Italy,MIL,40,5880214016.0
HERA,HER,HER.MI,0.7,Utilities,FTSE MIB Index,FTSEMIB.MI,Italy,MIL,40,5482477056.0
DIASORIN,DIA,DIA.MI,0.69,Healthcare,FTSE MIB Index,FTSEMIB.MI,Italy,MIL,40,5381001728.0
IVECO GROUP,IVG,IVG.MI,0.53,Industrials,FTSE MIB Index,FTSEMIB.MI,Italy,MIL,40,4163306496.0
ITALGAS,IG,IG.MI,0.64,Utilities,FTSE MIB Index,FTSEMIB.MI,Italy,MIL,40,4984169472.0
BCA POP SONDRIO,BPSO,BPSO.MI,0.65,Financial Services,FTSE MIB Index,FTSEMIB.MI,Italy,MIL,40,5042573824.0
SAIPEM,SPM,SPM.MI,0.54,Energy,FTSE MIB Index,FTSEMIB.MI,Italy,MIL,40,4182262528.0
AZIMUT,AZM,AZM.MI,0.47,Financial Services,FTSE MIB Index,FTSEMIB.MI,Italy,MIL,40,3662281216.0
SHELL PLC ORD EUR0.07,SHEL,SHEL.L,7.03,Energy,FTSE 100,^FTSE,United Kingdom,LSE,100,156717039616.0
HSBC HOLDINGS PLC ORD $0.50 (UK,HSBA,HSBA.L,6.88,Financial Services,FTSE 100,^FTSE,United Kingdom,LSE,100,153431195648.0
UNILEVER PLC ORD 3 1/9P,ULVR,ULVR.L,5.11,Consumer Defensive,FTSE 100,^FTSE,United Kingdom,LSE,100,113886461952.0
RIO TINTO PLC ORD 10P,RIO,RIO.L,3.48,Basic Materials,FTSE 100,^FTSE,United Kingdom,LSE,100,77470572544.0
BRITISH AMERICAN TOBACCO PLC OR,BATS,BATS.L,3.13,Consumer Defensive,FTSE 100,^FTSE,United Kingdom,LSE,100,69673615360.0
RELX PLC ORD 14 51/116P,REL,REL.L,3.1,Industrials,FTSE 100,^FTSE,United Kingdom,LSE,100,69030273024.0
BP PLC $0.25,BP,BP.L,2.96,Energy,FTSE 100,^FTSE,United Kingdom,LSE,100,66000187392.0
ROLLS-ROYCE HOLDINGS PLC ORD SH,RR,RR.L,3.01,Industrials,FTSE 100,^FTSE,United Kingdom,LSE,100,67001106432.0
GSK PLC ORD 31 1/4P,GSK,GSK.L,2.75,Healthcare,FTSE 100,^FTSE,United Kingdom,LSE,100,61266042880.0
LONDON STOCK EXCHANGE GROUP PLC,LSEG,LSEG.L,2.67,Financial Services,FTSE 100,^FTSE,United Kingdom,LSE,100,59419922432.0
NATIONAL GRID PLC ORD 12 204/47,NG,NG.L,2.11,Utilities,FTSE 100,^FTSE,United Kingdom,LSE,100,47057113088.0
DIAGEO PLC ORD 28 101/108P,DGE,DGE.L,2.07,Consumer Defensive,FTSE 100,^FTSE,United Kingdom,LSE,100,46065291264.0
COMPASS GROUP PLC ORD 11 1/20P,CPG,CPG.L,2.01,Consumer Cyclical,FTSE 100,^FTSE,United Kingdom,LSE,100,44727283712.0
BARCLAYS PLC ORD 25P,BARC,BARC.L,1.89,Financial Services,FTSE 100,^FTSE,United Kingdom,LSE,100,42190454784.0
LLOYDS BANKING GROUP PLC ORD 10,LLOY,LLOY.L,1.88,Financial Services,FTSE 100,^FTSE,United Kingdom,LSE,100,41811238912.0
GLENCORE PLC ORD USD0.01,GLEN,GLEN.L,1.72,Basic Materials,FTSE 100,^FTSE,Switzerland,LSE,100,38408294400.0
RECKITT BENCKISER GROUP PLC ORD,RKT,RKT.L,1.54,Consumer Defensive,FTSE 100,^FTSE,United Kingdom,LSE,100,34232233984.0
3I GROUP PLC ORD 73 19/22P,III,III.L,1.64,Financial Services,FTSE 100,^FTSE,United Kingdom,LSE,100,36485677056.0
HALEON PLC ORD GBP0.01,HLN,HLN.L,1.57,Healthcare,FTSE 100,^FTSE,United Kingdom,LSE,100,34936004608.0
NATWEST GROUP PLC ORD 107.69P,NWG,NWG.L,1.62,Financial Services,FTSE 100,^FTSE,United Kingdom,LSE,100,36074823680.0
EXPERIAN PLC ORD USD0.10,EXPN,EXPN.L,1.47,Industrials,FTSE 100,^FTSE,Ireland,LSE,100,32675778560.0
ANGLO AMERICAN PLC ORD USD0.549,AAL,AAL.L,1.26,Basic Materials,FTSE 100,^FTSE,United Kingdom,LSE,100,28005206016.0
STANDARD CHARTERED PLC ORD USD0,STAN,STAN.L,1.25,Financial Services,FTSE 100,^FTSE,United Kingdom,LSE,100,27893561344.0
IMPERIAL BRANDS PLC ORD 10P,IMB,IMB.L,1.03,Consumer Defensive,FTSE 100,^FTSE,United Kingdom,LSE,100,22980388864.0
ASHTEAD GROUP PLC ORD 10P,AHT,AHT.L,0.85,Industrials,FTSE 100,^FTSE,United Kingdom,LSE,100,18895296512.0
VODAFONE GROUP PLC ORD USD0.20 ,VOD,VOD.L,0.83,Communication Services,FTSE 100,^FTSE,United Kingdom,LSE,100,18397648896.0
ANTOFAGASTA PLC ORD 5P,ANTO,ANTO.L,0.81,Basic Materials,FTSE 100,^FTSE,United Kingdom,LSE,100,18036254720.0
SSE PLC ORD 50P,SSE,SSE.L,0.74,Utilities,FTSE 100,^FTSE,United Kingdom,LSE,100,16577224704.0
BT GROUP PLC ORD 5P,BT-A,BT-A.L,0.69,Communication Services,FTSE 100,^FTSE,United Kingdom,LSE,100,15322809344.0
AVIVA PLC ORD 32 17/19P,AV,AV.L,0.65,Financial Services,FTSE 100,^FTSE,United Kingdom,LSE,100,14516424704.0
LEGAL & GENERAL GROUP PLC ORD 2,LGEN,LGEN.L,0.64,Financial Services,FTSE 100,^FTSE,United Kingdom,LSE,100,14210682880.0
INTERCONTINENTAL HOTELS GROUP P,IHG,IHG.L,0.61,Consumer Cyclical,FTSE 100,^FTSE,United Kingdom,LSE,100,13674063872.0
ASSOCIATED BRITISH FOODS PLC OR,ABF,ABF.L,0.6,Consumer Defensive,FTSE 100,^FTSE,United Kingdom,LSE,100,13431331840.0
COCA-COLA HBC AG ORD CHF6.70 (C,CCH,CCH.L,0.57,Consumer Defensive,FTSE 100,^FTSE,Switzerland,LSE,100,12611523584.0
SAGE GROUP PLC ORD 1 4/77P,SGE,SGE.L,0.53,Technology,FTSE 100,^FTSE,United Kingdom,LSE,100,11881637888.0
SCOTTISH MORTGAGE INVESTMENT TR,SMT,SMT.L,0.52,Non disponible,FTSE 100,^FTSE,Non disponible,LSE,100,11666481152.0
NEXT PLC ORD 10P,NXT,NXT.L,0.52,Consumer Cyclical,FTSE 100,^FTSE,United Kingdom,LSE,100,11542323200.0
HALMA PLC ORD 10P,HLMA,HLMA.L,0.46,Industrials,FTSE 100,^FTSE,United Kingdom,LSE,100,10150129664.0
INFORMA PLC ORD 0.1P,INF,INF.L,0.45,Communication Services,FTSE 100,^FTSE,United Kingdom,LSE,100,10128165888.0
SMITH & NEPHEW PLC ORD USD0.20,SN,SN.L,0.43,Healthcare,FTSE 100,^FTSE,United Kingdom,LSE,100,9503536128.0
BUNZL PLC ORD 32 1/7P,BNZL,BNZL.L,0.44,Consumer Defensive,FTSE 100,^FTSE,United Kingdom,LSE,100,9705364480.0
SEGRO PLC ORD 10P,SGRO,SGRO.L,0.42,Real Estate,FTSE 100,^FTSE,United Kingdom,LSE,100,9421580288.0
PEARSON PLC ORD 25P,PSON,PSON.L,0.38,Communication Services,FTSE 100,^FTSE,United Kingdom,LSE,100,8404668416.0
RENTOKIL INITIAL PLC ORD 1P,RTO,RTO.L,0.37,Industrials,FTSE 100,^FTSE,United Kingdom,LSE,100,8283309568.0
INTERTEK GROUP PLC ORD 1P,ITRK,ITRK.L,0.36,Industrials,FTSE 100,^FTSE,United Kingdom,LSE,100,8052641792.0
SEVERN TRENT PLC ORD 97 17/19P,SVT,SVT.L,0.33,Utilities,FTSE 100,^FTSE,United Kingdom,LSE,100,7391195136.0
CENTRICA PLC ORD 6 14/81P,CNA,CNA.L,0.32,Utilities,FTSE 100,^FTSE,United Kingdom,LSE,100,7154862080.0
MARKS AND SPENCER GROUP PLC ORD,MKS,MKS.L,0.32,Consumer Cyclical,FTSE 100,^FTSE,United Kingdom,LSE,100,7119341056.0
WPP PLC ORD 10P,WPP,WPP.L,0.31,Communication Services,FTSE 100,^FTSE,United Kingdom,LSE,100,6845111808.0
PERSHING SQUARE HOLDINGS LTD OR,PSH,PSH.L,0.3,Non disponible,FTSE 100,^FTSE,Non disponible,LSE,100,6677077504.0
UNITED UTILITIES GROUP PLC ORD ,UU,UU.L,0.3,Utilities,FTSE 100,^FTSE,United Kingdom,LSE,100,6722051584.0
SMITHS GROUP PLC ORD 37.5P,SMIN,SMIN.L,0.3,Industrials,FTSE 100,^FTSE,United Kingdom,LSE,100,6683405312.0
FRESNILLO PLC ORD USD0.50,FRES,FRES.L,0.3,Basic Materials,FTSE 100,^FTSE,Mexico,LSE,100,6746264576.0
AUTO TRADER GROUP PLC ORD 1P,AUTO,AUTO.L,0.3,Communication Services,FTSE 100,^FTSE,United Kingdom,LSE,100,6718284800.0
MELROSE INDUSTRIES PLC ORD GBP0,MRO,MRO.L,0.31,Industrials,FTSE 100,^FTSE,United Kingdom,LSE,100,6804730880.0
BARRATT REDROW PLC ORD 10P,BTRW,BTRW.L,0.28,Consumer Cyclical,FTSE 100,^FTSE,United Kingdom,LSE,100,6255591936.0
WEIR GROUP PLC ORD 12.5P,WEIR,WEIR.L,0.28,Industrials,FTSE 100,^FTSE,United Kingdom,LSE,100,6237051392.0
SAINSBURY (J) PLC ORD 28 4/7P,SBRY,SBRY.L,0.27,Consumer Defensive,FTSE 100,^FTSE,United Kingdom,LSE,100,5933773824.0
SCHRODERS PLC ORD 20P,SDR,SDR.L,0.27,Financial Services,FTSE 100,^FTSE,United Kingdom,LSE,100,6037277696.0
INTERMEDIATE CAPITAL GROUP PLC ,ICG,ICG.L,0.27,Financial Services,FTSE 100,^FTSE,United Kingdom,LSE,100,6080261120.0
AIRTEL AFRICA PLC ORD USD0.50,AAF,AAF.L,0.25,Communication Services,FTSE 100,^FTSE,United Kingdom,LSE,100,5573704192.0
BEAZLEY PLC ORD 5P,BEZ,BEZ.L,0.26,Financial Services,FTSE 100,^FTSE,United Kingdom,LSE,100,5738013696.0
MONDI PLC ORD EUR 0.22,MNDI,MNDI.L,0.25,Basic Materials,FTSE 100,^FTSE,United Kingdom,LSE,100,5517213696.0
ST. JAMES'S PLACE PLC ORD 15P,STJ,STJ.L,0.25,Financial Services,FTSE 100,^FTSE,United Kingdom,LSE,100,5493539840.0
F&C INVESTMENT TRUST PLC ORD 25,FCIT,FCIT.L,0.24,Financial Services,FTSE 100,^FTSE,United States,LSE,100,5297683968.0
CONVATEC GROUP PLC ORD 10P,CTEC,CTEC.L,0.24,Healthcare,FTSE 100,^FTSE,United Kingdom,LSE,100,5290097664.0
DIPLOMA PLC ORD 5P,DPLM,DPLM.L,0.25,Industrials,FTSE 100,^FTSE,United Kingdom,LSE,100,5480733184.0
HARGREAVES LANSDOWN PLC ORD 0.4,HL,HL.L,0.24,Financial Services,FTSE 100,^FTSE,United Kingdom,LSE,100,5246524928.0
SPIRAX GROUP PLC ORD 26 12/13P,SPX,SPX.L,0.23,Industrials,FTSE 100,^FTSE,United Kingdom,LSE,100,5172578304.0
RIGHTMOVE PLC ORD 0.1P,RMV,RMV.L,0.24,Communication Services,FTSE 100,^FTSE,United Kingdom,LSE,100,5249169408.0
PHOENIX GROUP HOLDINGS PLC ORD ,PHNX,PHNX.L,0.23,Financial Services,FTSE 100,^FTSE,United Kingdom,LSE,100,5197753344.0
DCC PLC ORD EUR0.25 (CDI),DCC,DCC.L,0.23,Energy,FTSE 100,^FTSE,Ireland,LSE,100,5230423040.0
M&G PLC,MNG,MNG.L,0.23,Financial Services,FTSE 100,^FTSE,United Kingdom,LSE,100,5154125824.0
IMI PLC ORD 28 4/7P,IMI,IMI.L,0.23,Industrials,FTSE 100,^FTSE,United Kingdom,LSE,100,5079048704.0
GAMES WORKSHOP GROUP PLC ORD 5P,GAW,GAW.L,0.22,Consumer Cyclical,FTSE 100,^FTSE,United Kingdom,LSE,100,4833899520.0
ALLIANCE WITAN PLC ORD 2.5P,ALW,ALW.L,0.21,Financial Services,FTSE 100,^FTSE,United Kingdom,LSE,100,4711747072.0
KINGFISHER PLC ORD 15 5/7P,KGF,KGF.L,0.21,Consumer Cyclical,FTSE 100,^FTSE,United Kingdom,LSE,100,4621608960.0
HIKMA PHARMACEUTICALS PLC ORD S,HIK,HIK.L,0.2,Healthcare,FTSE 100,^FTSE,United Kingdom,LSE,100,4531080192.0
WHITBREAD PLC ORD 76 122/153P,WTB,WTB.L,0.2,Consumer Cyclical,FTSE 100,^FTSE,United Kingdom,LSE,100,4467099648.0
CRODA INTERNATIONAL PLC ORD 10.,CRDA,CRDA.L,0.2,Basic Materials,FTSE 100,^FTSE,United Kingdom,LSE,100,4490857472.0
